z1_cave_depth_pct,z1_cave_symmetry,z1_c2_vs_c1,z1_neckline_height,z1_pattern_length,z1_decline_magnitude,z1_decline_bars,z1_higher_low,z4_spring_depth,z4_spring_present,z2_c2_vs_fib382,z2_c2_vs_fib500,z2_c2_vs_fib618,z2_fib_alignment,z3_rvol_c2,z3_volume_trend,z3_c2_vol_vs_c1,z3_vol_declining,z3_obv_slope,z3_rsi_c2,z3_rsi_c1,z3_rsi_divergence,z3_rsi_oversold,z3_macd_c2,z3_macd_rising,z4_atr_c2,z4_atr_pct,z4_atr_compression,z4_nr4,z4_nr7,z4_bb_width,z5_rs_rank_c2,z5_rs_rank_c1,z5_rs_improving,z5_price_vs_sma50,z5_price_vs_sma200,z5_sma50_slope,z6_c2_body_ratio,z6_c2_lower_wick,z6_c2_is_bullish,z6_pattern_bars,z6_pattern_too_short,z6_pattern_too_long,ticker,c1_date,c1_idx,c2_idx,label,outcome,bars_to_breakout,max_gain,max_loss
0.121351,0.939415,-0.060585,0.138112,45.0,0.128213,60.0,1.0,0.060586,1.0,1.056668,0.938668,0.820668,0.820668,0.506464,0.235011,0.666562,1.0,-0.212403,13.801056,42.119885,-28.318829,1.0,-1.934638,0.0,1.764842,0.036449,1.087047,1.0,0.0,0.244919,50.0,50.0,0.0,-0.120461,-0.118019,-0.00793,0.09239,0.570652,0.0,45.0,0.0,0.0,STT,2020-07-22,2655,2700,0,cave1_violated,-1,0.0142,0.0
0.163219,0.969384,-0.030616,0.195056,66.0,0.236418,60.0,1.0,0.045615,1.0,0.774961,0.656961,0.538961,0.538961,0.843068,-0.126821,0.910692,1.0,-0.679657,30.695923,44.534629,-13.838706,1.0,-1.719535,0.0,1.822544,0.033768,0.977335,1.0,0.0,0.210399,50.0,50.0,0.0,-0.115552,-0.203018,-0.014749,0.158228,0.1519,0.0,66.0,0.0,0.0,STT,2022-07-11,3150,3216,1,breakout,12,0.243,0.0
0.123802,0.979957,-0.020043,0.141295,40.0,0.236452,60.0,1.0,0.020889,1.0,0.759853,0.641853,0.523853,0.523853,2.537284,0.318226,4.76595,0.0,-0.355524,26.870118,47.140807,-20.270689,1.0,0.062842,0.0,2.444511,0.03995,1.207811,0.0,0.0,0.140232,50.0,50.0,0.0,-0.058527,-0.11266,0.00631,0.094264,0.360655,1.0,40.0,0.0,0.0,STT,2023-05-17,3365,3405,0,cave1_violated,-1,0.1111,0.0099
0.091788,0.931728,-0.068272,0.101064,59.0,0.179795,60.0,1.0,0.068272,1.0,1.29353,1.17553,1.05753,1.05753,1.21827,0.128213,1.035458,0.0,-0.011391,35.397752,41.853274,-6.455522,0.0,-1.163256,0.0,2.531765,0.036805,1.158465,0.0,0.0,0.096904,50.0,50.0,0.0,-0.081073,-0.023772,-0.006344,0.753845,0.207694,0.0,59.0,0.0,0.0,STX,2021-07-20,2905,2964,0,cave1_violated,-1,0.0071,0.0
0.154522,0.95193,0.04807,0.182763,57.0,0.21946,60.0,1.0,0.014305,1.0,0.35498,0.23698,0.11898,0.11898,1.950161,0.478099,1.532449,0.0,-0.010585,24.462696,29.857055,-5.394359,1.0,-0.605192,0.0,1.30356,0.024048,0.969097,0.0,0.0,0.08227,50.0,50.0,0.0,-0.049673,-0.005872,0.011488,0.104893,0.454546,0.0,57.0,0.0,0.0,STX,2023-05-03,3355,3412,1,breakout,6,0.1779,0.0
0.15476,0.945752,-0.054248,0.183096,59.0,0.141,60.0,1.0,0.054248,1.0,0.91428,0.79628,0.67828,0.67828,3.635469,0.048009,4.287085,0.0,-0.085323,17.911946,25.60869,-7.696744,1.0,-5.364855,0.0,7.063622,0.036015,1.000602,0.0,0.0,0.143437,50.0,50.0,0.0,-0.138571,-0.131172,0.003817,0.92074,0.033373,0.0,59.0,0.0,0.0,STZ,2022-10-11,3215,3274,0,cave1_violated,-1,0.0266,0.0
0.10433,0.944363,-0.055637,0.116483,61.0,0.175371,60.0,1.0,0.055638,1.0,1.095637,0.977637,0.859637,0.859637,3.125,-0.814815,0.0,0.0,-0.308677,5.370804,13.129926,-7.759122,1.0,-0.251742,0.0,0.210421,0.015772,0.930407,1.0,1.0,0.180695,50.0,50.0,0.0,-0.106095,-0.160035,0.003949,0.0,0.0,0.0,61.0,0.0,0.0,SW,2014-07-16,1140,1201,0,cave1_violated,-1,0.0,0.0
0.035645,0.974648,-0.025352,0.036962,65.0,0.120061,60.0,1.0,0.055445,1.0,1.303883,1.185883,1.067883,1.067883,1.10411,0.129617,0.74592,1.0,-0.069038,31.743913,44.305172,-12.561258,1.0,-0.289676,0.0,1.159146,0.020097,1.093087,0.0,0.0,0.056781,50.0,50.0,0.0,-0.030389,-0.049601,0.003006,0.141078,0.697097,0.0,65.0,0.0,0.0,SWK,2014-01-08,1010,1075,1,breakout,8,0.1025,0.0
0.075276,0.944981,-0.055019,0.081404,49.0,0.128316,60.0,1.0,0.055018,1.0,1.293873,1.175873,1.057873,1.057873,1.201032,0.327055,1.81063,0.0,-0.026493,21.284287,37.06003,-15.775743,1.0,-1.290433,0.0,4.582795,0.031108,0.970504,0.0,0.0,0.133544,50.0,50.0,0.0,-0.064765,-0.117072,-0.000416,0.858909,0.002476,0.0,49.0,0.0,0.0,SWK,2021-09-22,2950,2999,0,cave1_violated,-1,0.0326,0.0
0.114662,0.97595,-0.02405,0.129512,57.0,0.165135,60.0,1.0,0.142343,1.0,0.8037,0.6857,0.5677,0.5677,1.78008,0.432435,1.682123,0.0,-0.009252,23.607705,26.089566,-2.481861,1.0,0.788422,0.0,2.511246,0.03912,1.319319,1.0,0.0,0.152246,50.0,50.0,0.0,-0.017252,-0.018812,0.028019,0.419356,0.270161,0.0,57.0,0.0,0.0,SWKS,2019-05-14,2355,2412,0,cave1_violated,-1,0.0587,0.0
-0.018579,0.890303,-0.109697,-0.01824,69.0,0.130322,60.0,1.0,0.191156,1.0,-5.396204,-5.514204,-5.632204,-5.632204,0.590145,0.425945,0.631133,1.0,-0.056618,29.488558,38.388447,-8.89989,1.0,-0.803318,0.0,2.657127,0.034063,1.009034,0.0,0.0,0.136856,50.0,50.0,0.0,-0.036837,-0.14222,0.01202,0.219298,0.271931,0.0,69.0,0.0,0.0,SWKS,2022-09-20,3200,3269,0,cave1_violated,-1,0.0477,0.0
0.147679,0.942814,0.057186,0.173267,67.0,0.186105,60.0,1.0,0.021611,1.0,0.287956,0.169956,0.051956,0.051956,0.762065,-0.048854,0.511872,1.0,-0.016046,25.200469,27.063387,-1.862918,1.0,-1.110325,0.0,2.632755,0.027961,1.049614,0.0,0.0,0.110349,50.0,50.0,0.0,-0.0537,-0.006511,0.008034,0.801498,0.029963,0.0,67.0,0.0,0.0,SWKS,2023-05-10,3360,3427,0,timeout,-1,0.0661,0.0676
0.148385,0.973408,0.026592,0.174239,55.0,0.283113,60.0,1.0,0.041331,1.0,0.465382,0.347382,0.229382,0.229382,0.975203,-0.156267,1.288863,0.0,-0.014288,24.54357,36.269564,-11.725994,1.0,-1.603416,0.0,5.917799,0.030255,1.079551,0.0,0.0,0.188608,50.0,50.0,0.0,-0.050717,-0.141085,0.014632,0.519626,0.295132,0.0,55.0,0.0,0.0,SYK,2022-07-11,3150,3205,0,timeout,-1,0.1349,0.0
0.053881,0.938191,-0.061809,0.056949,63.0,0.132474,60.0,1.0,0.061809,1.0,1.703334,1.585334,1.467334,1.467334,1.067048,-0.133991,0.997975,1.0,-0.051652,20.816765,28.553009,-7.736245,1.0,-1.23797,0.0,1.200584,0.01863,0.864198,0.0,0.0,0.116179,50.0,50.0,0.0,-0.069642,-0.104092,-0.005426,0.43671,0.18987,0.0,63.0,0.0,0.0,SYY,2023-02-28,3310,3373,0,cave1_violated,-1,0.0062,0.0
0.07429,0.958867,-0.041133,0.080252,44.0,0.120898,60.0,1.0,0.041134,1.0,1.13055,1.01255,0.89455,0.89455,1.27891,0.074359,0.8125,1.0,-0.037885,24.052574,35.018544,-10.96597,1.0,-0.518782,0.0,2.011634,0.030206,0.999706,0.0,0.0,0.109955,50.0,50.0,0.0,-0.060986,-0.0794,-0.001872,0.83378,0.16622,0.0,44.0,0.0,0.0,SYY,2025-02-04,3795,3839,0,timeout,-1,0.0841,0.0
0.14132,0.920796,0.079204,0.164579,69.0,0.136928,60.0,1.0,0.020276,1.0,0.136748,0.018748,0.099252,0.018748,1.286107,0.43939,0.884853,1.0,0.077713,32.016227,20.734832,11.281395,1.0,-0.032408,0.0,0.449079,0.029722,1.566149,0.0,0.0,0.077248,50.0,50.0,0.0,-0.041721,-0.018559,0.016883,0.956522,0.0,0.0,69.0,0.0,0.0,T,2017-10-30,1970,2039,0,timeout,-1,0.0531,0.0245
0.075939,0.902362,-0.097638,0.082179,59.0,0.123815,60.0,1.0,0.097639,1.0,1.806112,1.688112,1.570112,1.570112,0.546593,0.015395,0.681687,1.0,-0.206752,10.837159,29.801713,-18.964553,1.0,-1.470681,0.0,1.725422,0.038107,1.224199,1.0,0.0,0.219759,50.0,50.0,0.0,-0.106864,-0.152556,-0.005161,0.171596,0.579883,0.0,59.0,0.0,0.0,TAP,2018-09-28,2200,2259,0,cave1_violated,-1,0.0183,0.0
0.154309,0.963767,0.036233,0.182465,80.0,0.137601,60.0,1.0,0.015533,1.0,0.419423,0.301423,0.183423,0.183423,1.086383,0.134843,1.119579,0.0,-0.063687,54.680843,33.51753,21.163313,0.0,-0.632054,1.0,0.831943,0.018956,0.935501,1.0,0.0,0.057214,50.0,50.0,0.0,-0.039744,-0.064231,-0.015825,0.734372,0.109375,1.0,80.0,0.0,0.0,TAP,2019-08-15,2420,2500,0,timeout,-1,0.1011,0.014
0.153101,0.905255,-0.094745,0.180778,31.0,0.292063,60.0,1.0,0.094746,1.0,1.142098,1.024098,0.906098,0.906098,0.7749,0.052281,0.374623,1.0,-0.088775,27.838047,37.562986,-9.724939,1.0,-1.134717,0.0,1.153464,0.040268,0.818895,0.0,0.0,0.205697,50.0,50.0,0.0,-0.124207,-0.299463,-0.039103,0.875862,0.048276,0.0,31.0,0.0,0.0,TAP,2020-05-26,2615,2646,0,cave1_violated,-1,0.0424,0.0
0.072749,0.958096,-0.041904,0.078456,62.0,0.161749,60.0,1.0,0.045584,1.0,1.152106,1.034106,0.916106,0.916106,1.439427,0.13474,1.478959,0.0,-0.197182,26.633833,42.602595,-15.968762,1.0,-0.298604,0.0,1.166603,0.030752,0.933279,0.0,0.0,0.098279,50.0,50.0,0.0,-0.046349,-0.126629,-0.006261,0.520467,0.456141,0.0,62.0,0.0,0.0,TAP,2021-09-22,2950,3012,1,breakout,10,0.1272,0.0
0.140878,0.966063,0.033937,0.163979,67.0,0.194917,60.0,1.0,-1e-06,0.0,0.411038,0.293038,0.175038,0.175038,1.149986,0.491003,1.499293,0.0,-0.040202,34.272062,41.381149,-7.109087,1.0,-0.517128,0.0,1.020804,0.023133,1.015759,0.0,0.0,0.067757,50.0,50.0,0.0,-0.058311,-0.063261,0.002537,0.78182,0.036362,0.0,67.0,0.0,0.0,TAP,2022-10-11,3215,3282,0,timeout,-1,0.105,0.0
0.145956,0.945899,-0.054101,0.1709,59.0,0.142991,60.0,1.0,0.054101,1.0,0.934563,0.816563,0.698563,0.698563,1.45875,1.197425,3.117308,0.0,-0.030387,24.07223,28.894503,-4.822274,1.0,-14.560513,0.0,21.73281,0.047253,1.453654,0.0,0.0,0.240142,50.0,50.0,0.0,-0.130553,-0.112447,-0.001168,0.953584,0.015796,0.0,59.0,0.0,0.0,TDG,2021-09-08,2940,2999,0,timeout,-1,0.1901,0.0
0.114728,0.994148,-0.005852,0.129596,74.0,0.122291,60.0,1.0,0.005852,0.0,0.663152,0.545152,0.427152,0.427152,1.223322,0.35025,0.645201,1.0,-0.001615,21.40874,38.639216,-17.230475,1.0,-14.391939,0.0,57.392634,0.049798,1.542834,0.0,0.0,0.153755,50.0,50.0,0.0,-0.081041,-0.045986,0.000298,0.685227,0.18912,0.0,74.0,0.0,0.0,TDG,2024-12-18,3765,3839,1,breakout,14,0.143,0.0
0.132346,0.974804,-0.025196,0.152533,1.0,0.132346,60.0,1.0,0.025196,1.0,0.783187,0.665187,0.547187,0.547187,1.458398,-0.00472,1.638675,0.0,-6.204961,21.042233,25.501096,-4.458864,1.0,-0.821751,0.0,1.156313,0.032138,0.995435,1.0,1.0,0.198414,50.0,50.0,0.0,-0.091166,0.0,-0.000182,0.741377,0.224139,0.0,1.0,1.0,0.0,TDY,2010-08-23,160,161,0,timeout,-1,0.1345,0.0
0.185565,0.975259,0.024741,0.227845,74.0,0.142692,60.0,1.0,0.007872,0.0,0.509412,0.391412,0.273412,0.273412,1.54013,0.182416,0.730848,1.0,0.201646,22.125604,15.60124,6.524363,1.0,-0.514165,0.0,1.977177,0.043397,0.849027,0.0,0.0,0.163102,50.0,50.0,0.0,-0.105797,-0.070077,0.000302,0.48372,0.325582,0.0,74.0,0.0,0.0,TDY,2011-06-08,360,434,1,breakout,16,0.2002,0.0
0.056207,0.967706,-0.032294,0.059554,38.0,0.125067,60.0,1.0,0.032294,1.0,1.160257,1.042257,0.924257,0.924257,2.821323,0.809156,2.808642,0.0,-0.01363,18.932511,31.351048,-12.418537,1.0,-2.300966,0.0,10.304901,0.027206,1.191062,0.0,0.0,0.092855,50.0,50.0,0.0,-0.062927,-0.075955,-0.003165,0.639791,0.360209,0.0,38.0,0.0,0.0,TDY,2023-06-01,3375,3413,0,cave1_violated,-1,0.0086,0.0
0.075326,0.92089,-0.07911,0.081463,39.0,0.193114,60.0,1.0,0.079108,1.0,1.589125,1.471125,1.353125,1.353125,0.69627,0.008942,0.567358,1.0,-0.573314,21.275901,39.637618,-18.361717,1.0,-0.345108,0.0,0.322574,0.023474,0.739291,1.0,0.0,0.1383,50.0,50.0,0.0,-0.087559,-0.148253,-0.015232,0.192771,0.397589,0.0,39.0,0.0,0.0,TECH,2011-09-30,440,479,0,cave1_violated,-1,0.0401,0.0
0.092583,0.9683,0.0317,0.102029,38.0,0.120887,60.0,1.0,0.003562,0.0,0.307302,0.189302,0.071302,0.071302,0.81562,0.310326,0.494128,1.0,-1.167526,34.240823,36.204917,-1.964094,1.0,-0.07803,0.0,0.397473,0.020024,0.868509,0.0,0.0,0.073506,50.0,50.0,0.0,-0.011005,0.004089,0.001791,0.288792,0.077586,0.0,38.0,0.0,0.0,TECH,2014-04-11,1075,1113,1,breakout,16,0.0696,0.0
0.049221,0.967158,-0.032842,0.05177,18.0,0.169576,60.0,1.0,0.032842,1.0,1.252381,1.134381,1.016381,1.016381,1.524756,-0.121793,1.46473,0.0,-0.092203,18.88691,19.502054,-0.615143,1.0,-0.479974,0.0,0.615501,0.029684,0.936026,0.0,0.0,0.083988,50.0,50.0,0.0,-0.116552,-0.089574,-0.011206,0.522988,0.413793,0.0,18.0,0.0,0.0,TECH,2015-09-01,1425,1443,0,cave1_violated,-1,0.0788,0.0166
0.133068,0.868795,-0.131205,0.153494,80.0,0.256544,60.0,1.0,0.131205,1.0,1.472793,1.354793,1.236793,1.236793,0.960969,0.67812,0.662133,1.0,-0.028076,21.3215,20.849388,0.472112,1.0,-4.34953,0.0,4.279627,0.051489,1.149842,0.0,0.0,0.250477,50.0,50.0,0.0,-0.176765,-0.255735,-0.016307,0.504243,0.043578,0.0,80.0,0.0,0.0,TECH,2022-01-14,3030,3110,0,cave1_violated,-1,0.0301,0.0
0.140428,0.977164,0.022836,0.16337,64.0,0.155082,60.0,1.0,0.022519,1.0,0.478218,0.360218,0.242218,0.242218,1.852716,0.024398,1.70736,0.0,-0.040425,15.840293,42.53427,-26.693977,1.0,-1.032035,0.0,2.096573,0.028388,0.948638,0.0,0.0,0.124177,50.0,50.0,0.0,-0.077032,-0.050547,0.016233,0.703334,0.246668,0.0,64.0,0.0,0.0,TECH,2023-03-14,3320,3384,1,breakout,24,0.1609,0.0
0.107729,0.926595,-0.073405,0.120736,70.0,0.143539,60.0,1.0,0.073405,1.0,1.225981,1.107981,0.989981,0.989981,1.358595,0.167829,1.981807,0.0,-0.011713,24.36208,33.154392,-8.792312,1.0,-1.088098,0.0,2.566351,0.03894,1.120932,1.0,1.0,0.203666,50.0,50.0,0.0,-0.101999,-0.096544,-0.000362,0.324784,0.042738,0.0,70.0,0.0,0.0,TECH,2024-08-12,3675,3745,0,cave1_violated,-1,0.0354,0.0
0.020538,0.942243,-0.057757,0.020968,39.0,0.122519,60.0,1.0,0.062941,1.0,3.372496,3.254496,3.136496,3.136496,0.958638,-0.060349,0.771523,1.0,-0.028088,35.361106,17.295068,18.066038,0.0,-0.208269,0.0,0.647839,0.027289,0.975426,0.0,0.0,0.088705,50.0,50.0,0.0,-0.050416,-0.07673,-0.020705,0.523366,0.130841,0.0,39.0,0.0,0.0,TEL,2012-05-14,595,634,0,cave1_violated,-1,0.0055,0.0
0.159477,0.97313,0.02687,0.189735,64.0,0.133721,60.0,1.0,0.0,0.0,0.476382,0.358382,0.240382,0.240382,1.365993,0.235236,1.484433,0.0,-0.033291,27.083665,45.585069,-18.501404,1.0,-0.466212,0.0,0.498095,0.01995,1.02401,1.0,0.0,0.084263,50.0,50.0,0.0,-0.077397,-0.056179,-0.00513,0.595751,0.127659,0.0,64.0,0.0,0.0,TEL,2012-07-25,645,709,0,timeout,-1,0.1283,0.0
0.079906,0.978939,-0.021061,0.086845,41.0,0.131915,60.0,1.0,0.021062,1.0,0.860518,0.742518,0.624518,0.624518,1.956883,0.115839,1.407632,0.0,-0.033229,13.944883,19.850988,-5.906105,1.0,-0.696983,0.0,1.607707,0.020523,1.170752,0.0,0.0,0.100899,50.0,50.0,0.0,-0.057518,-0.055099,-0.007465,0.728939,0.271061,0.0,41.0,0.0,0.0,TEL,2018-05-01,2095,2136,0,timeout,-1,0.0612,0.0
0.150676,0.948263,-0.051737,0.177407,6.0,0.19746,60.0,1.0,0.051739,1.0,0.909629,0.791629,0.673629,0.673629,0.844455,-0.077437,0.920727,1.0,-29.435166,30.95505,32.152208,-1.197158,1.0,-0.320584,0.0,0.343398,0.041561,0.891375,0.0,0.0,0.279926,50.0,50.0,0.0,-0.113979,0.0,-0.031033,0.657895,0.18421,0.0,6.0,1.0,0.0,TER,2010-08-23,160,166,0,cave1_violated,-1,0.0312,0.0
0.266977,0.939153,0.060847,0.364214,39.0,0.27518,60.0,1.0,0.041782,1.0,0.450936,0.332936,0.214936,0.214936,0.307621,-0.182184,0.24234,1.0,-1.089955,20.316048,33.389649,-13.0736,1.0,-0.234459,0.0,0.520927,0.048473,0.927221,1.0,1.0,0.273924,50.0,50.0,0.0,-0.095961,-0.203391,0.017836,0.314285,0.0,0.0,39.0,0.0,0.0,TER,2011-09-30,440,479,1,breakout,30,0.2877,0.0
0.185617,0.964025,0.035975,0.227924,68.0,0.17272,60.0,1.0,0.012379,1.0,0.460162,0.342162,0.224162,0.224162,0.546586,-0.327561,0.448127,1.0,-0.066641,25.48712,25.295691,0.191429,1.0,-0.512255,0.0,0.345587,0.019968,0.839976,0.0,0.0,0.190297,50.0,50.0,0.0,-0.093343,-0.052098,-0.006802,0.666665,0.030304,0.0,68.0,0.0,0.0,TER,2016-02-09,1535,1603,0,timeout,-1,0.1086,0.0068
0.214201,0.894916,0.105084,0.27259,69.0,0.162854,60.0,1.0,0.023654,1.0,0.232497,0.114497,0.003503,0.003503,0.958408,-0.265822,1.205343,0.0,-0.018936,22.237364,29.048288,-6.810924,1.0,-1.304738,0.0,3.256578,0.032369,0.99882,0.0,0.0,0.157856,50.0,50.0,0.0,-0.068971,0.021038,0.014264,0.868243,0.104732,0.0,69.0,0.0,0.0,TER,2023-05-03,3355,3424,0,timeout,-1,0.0672,0.0613
0.258049,0.862866,-0.137134,0.347798,80.0,0.251874,60.0,1.0,0.168135,1.0,1.012291,0.894291,0.776291,0.776291,0.761056,0.701486,1.437072,0.0,-0.05717,30.284842,29.642585,0.642257,1.0,-7.778837,0.0,4.84253,0.054914,1.190242,0.0,0.0,0.456031,50.0,50.0,0.0,-0.231061,-0.294036,-0.053509,0.06,0.350001,0.0,80.0,0.0,0.0,TER,2024-11-19,3745,3825,0,cave1_violated,-1,0.0,0.0037
0.077105,0.992986,-0.007014,0.083546,44.0,0.26806,60.0,1.0,0.03316,1.0,0.701955,0.583955,0.465955,0.465955,0.800041,0.109201,1.04109,0.0,-2.171985,27.719775,13.195538,14.524238,1.0,-0.171557,0.0,0.323616,0.025093,0.963486,0.0,0.0,0.105044,50.0,50.0,0.0,-0.039668,-0.193306,-0.013587,0.860001,0.119999,0.0,44.0,0.0,0.0,TFC,2010-08-23,160,204,1,breakout,9,0.1461,0.0
0.153989,0.975719,0.024281,0.182018,65.0,0.144848,60.0,1.0,0.065445,1.0,0.4846,0.3666,0.2486,0.2486,1.042709,0.129841,1.131509,0.0,-0.063491,13.271763,11.210416,2.061348,1.0,-0.647814,0.0,0.82516,0.025168,1.165842,0.0,0.0,0.158583,50.0,50.0,0.0,-0.090568,-0.085319,0.014425,0.259844,0.283465,0.0,65.0,0.0,0.0,TFC,2018-12-18,2255,2320,0,timeout,-1,0.1433,0.0
0.099937,0.966689,-0.033311,0.111033,59.0,0.172467,60.0,1.0,0.060873,1.0,0.918008,0.800008,0.682008,0.682008,0.59619,0.447729,0.973294,1.0,-0.104705,29.056117,20.252999,8.803118,1.0,-0.785546,0.0,0.997277,0.028839,1.019916,0.0,0.0,0.199708,50.0,50.0,0.0,-0.059306,-0.132328,-0.008118,0.12658,0.113924,1.0,59.0,0.0,0.0,TFC,2022-09-27,3205,3264,1,breakout,16,0.1569,0.0
0.14863,0.98436,0.01564,0.174577,34.0,0.197559,60.0,1.0,-1e-06,0.0,0.528409,0.410409,0.292409,0.292409,0.965661,0.270935,0.679592,1.0,-0.034271,33.633059,24.236358,9.396701,1.0,-0.852767,0.0,1.657097,0.031292,0.894913,0.0,0.0,0.153598,50.0,50.0,0.0,-0.069426,-0.146479,-0.013313,0.19643,0.267857,0.0,34.0,0.0,0.0,TJX,2022-05-11,3110,3144,1,breakout,29,0.1587,0.0
0.186223,0.918716,0.081284,0.228838,59.0,0.156399,60.0,1.0,-0.0,0.0,0.262796,0.144796,0.026796,0.026796,1.088219,0.04028,0.94742,1.0,-0.019182,24.444523,35.425782,-10.981258,1.0,-0.467319,0.0,1.635475,0.028465,0.984043,0.0,0.0,0.113388,50.0,50.0,0.0,-0.052549,-0.055092,0.013519,0.583783,0.081082,0.0,59.0,0.0,0.0,TJX,2022-07-01,3145,3204,1,breakout,20,0.1471,0.0
0.082687,0.930584,-0.069416,0.090141,38.0,0.160365,60.0,1.0,0.069423,1.0,1.388082,1.270082,1.152082,1.152082,1.014771,-0.310964,0.475506,1.0,-0.196607,17.898998,15.679716,2.219282,1.0,-0.125248,0.0,0.139625,0.024524,0.776743,0.0,0.0,0.210054,50.0,50.0,0.0,-0.083691,-0.159819,-0.019197,0.52,0.24,0.0,38.0,0.0,0.0,TKO,2012-04-09,570,608,0,cave1_violated,-1,0.0183,0.0
0.102974,0.943264,0.056736,0.114795,63.0,0.122221,60.0,1.0,1e-06,0.0,0.123761,0.005761,0.112239,0.005761,0.229652,-0.564745,0.962025,1.0,-0.120991,40.095922,42.300256,-2.204335,0.0,-0.014209,0.0,0.37302,0.019954,0.846614,0.0,0.0,0.051449,50.0,50.0,0.0,-0.007101,0.02956,0.004347,0.499997,0.035715,0.0,63.0,0.0,0.0,TKO,2017-05-24,1860,1923,1,breakout,7,0.0675,0.0
0.107559,0.999535,-0.000465,0.120522,66.0,0.149124,60.0,1.0,0.003647,0.0,0.621858,0.503858,0.385858,0.385858,1.434576,0.97988,1.123759,0.0,-0.018549,31.409,25.458198,5.950802,1.0,-5.89503,0.0,8.878974,0.020388,1.079528,1.0,1.0,0.076113,50.0,50.0,0.0,-0.056097,-0.051562,0.001854,0.145831,0.431818,0.0,66.0,0.0,0.0,TMO,2021-03-04,2810,2876,1,breakout,12,0.1239,0.0
0.144564,0.957012,-0.042988,0.168994,71.0,0.214675,60.0,1.0,0.042987,1.0,0.872372,0.754372,0.636372,0.636372,1.598278,-0.184751,1.218463,0.0,-0.051474,27.435958,28.356254,-0.920296,1.0,-11.552595,0.0,14.800632,0.029844,0.879615,0.0,0.0,0.168642,50.0,50.0,0.0,-0.088621,-0.142915,-0.020302,0.107481,0.010318,0.0,71.0,0.0,0.0,TMO,2022-03-08,3065,3136,0,timeout,-1,0.1947,0.0
0.090626,0.962945,-0.037055,0.099658,36.0,0.149834,60.0,1.0,0.037055,1.0,0.989818,0.871818,0.753818,0.753818,1.598278,-0.184751,1.147318,0.0,-0.051474,27.435958,24.941043,2.494915,1.0,-11.552595,0.0,14.800632,0.029844,0.879615,0.0,0.0,0.168642,50.0,50.0,0.0,-0.088621,-0.142915,-0.020302,0.107481,0.010318,0.0,36.0,0.0,0.0,TMO,2022-04-27,3100,3136,1,breakout,22,0.1479,0.0
0.056352,0.986805,-0.013195,0.059717,49.0,0.245956,60.0,1.0,0.048969,1.0,0.838961,0.720961,0.602961,0.602961,1.013987,-0.044086,0.907154,1.0,-0.005414,36.71879,34.102448,2.616342,0.0,1.679036,0.0,12.68409,0.031375,1.114164,0.0,0.0,0.095261,50.0,50.0,0.0,-0.01316,-0.184849,0.000537,0.859105,0.13574,0.0,49.0,0.0,0.0,TMO,2025-05-08,3860,3909,1,breakout,2,0.1525,0.0
0.212553,0.940564,0.059436,0.269926,71.0,0.156057,60.0,1.0,0.001059,0.0,0.397807,0.279807,0.161807,0.161807,1.135894,0.094089,3.313096,0.0,-0.193021,21.374279,40.157149,-18.78287,1.0,0.257655,0.0,0.907626,0.057142,1.113452,0.0,0.0,0.161599,50.0,50.0,0.0,-0.073316,-0.020157,0.024414,0.275511,0.244898,1.0,71.0,0.0,0.0,TMUS,2013-01-17,765,836,1,breakout,12,0.2058,0.0
0.050624,0.872574,-0.127426,0.053323,69.0,0.197491,60.0,1.0,0.127426,1.0,3.007697,2.889697,2.771697,2.771697,1.176091,0.315026,0.950101,1.0,-0.077274,19.390598,14.770556,4.620042,1.0,-3.155729,0.0,3.21405,0.032895,1.141873,0.0,0.0,0.191938,50.0,50.0,0.0,-0.111673,-0.218745,-0.018286,0.608,0.029333,0.0,69.0,0.0,0.0,TMUS,2021-10-13,2965,3034,0,cave1_violated,-1,0.0495,0.0
0.054666,0.887667,-0.112333,0.057827,39.0,0.168869,60.0,1.0,0.112334,1.0,2.560562,2.442562,2.324562,2.324562,1.176091,0.315026,1.830777,0.0,-0.077274,19.390598,33.345713,-13.955116,1.0,-3.155729,0.0,3.21405,0.032895,1.141873,0.0,0.0,0.191938,50.0,50.0,0.0,-0.111673,-0.218745,-0.018286,0.608,0.029333,0.0,39.0,0.0,0.0,TMUS,2021-11-24,2995,3034,0,cave1_violated,-1,0.0495,0.0
0.091254,0.956716,-0.043284,0.100418,16.0,0.197463,60.0,1.0,0.043284,1.0,1.049045,0.931045,0.813045,0.813045,0.808344,0.25987,0.945122,1.0,-0.004237,32.466814,34.797865,-2.331052,1.0,-2.773396,1.0,4.412251,0.028653,1.159343,0.0,0.0,0.071976,50.0,50.0,0.0,-0.070985,-0.105601,-0.021534,0.802469,0.197531,0.0,16.0,0.0,0.0,TPL,2024-01-22,3535,3551,0,cave1_violated,-1,0.0085,0.0
0.100806,0.883419,-0.116581,0.112107,14.0,0.258819,60.0,1.0,0.116582,1.0,1.657907,1.539907,1.421907,1.421907,6.546102,0.947679,6.418092,0.0,-1.146185,26.878634,30.173209,-3.294575,1.0,-0.644144,1.0,2.34556,0.070705,1.201351,0.0,0.0,0.183421,50.0,50.0,0.0,-0.187604,-0.254604,-0.026711,0.066668,0.022222,1.0,14.0,0.0,0.0,TPR,2012-07-11,635,649,0,cave1_violated,-1,0.0101,0.0
